WGTP,PWGTP,SOCP,ST,
95,95,434051,23,
94,93,-1,23,
94,105,-1,23,
25,26,-1,23,
43,43,472031,23,
43,35,291127,23,
29,29,-1,23,
147,147,251000,23,
147,141,2530XX,23,
26,26,-1,23,
154,154,252020,23,
154,140,132020,23,
62,61,412010,23,
62,61,412031,23,
62,92,211029,23,
43,43,-1,23,
43,37,-1,23,
28,28,-1,23,
28,55,-1,23,
30,30,291141,23,
30,36,-1,23,
130,131,291131,23,
130,103,-1,23,
130,89,-1,23,
130,88,-1,23,
43,42,-1,23,
43,34,-1,23,
233,233,-1,23,
233,166,-1,23,
122,123,5120XX,23,
122,89,-1,23,
219,219,517041,23,
219,203,5120XX,23,
219,255,5120XX,23,
219,187,5120XX,23,
315,315,412010,23,
44,43,2590XX,23,
60,61,439061,23,
60,34,472070,23,
194,193,411011,23,
194,154,411011,23,
194,168,5350XX,23,
26,27,272022,23,
26,30,-1,23,
107,106,232011,23,
107,99,-1,23,
171,171,-1,23,
171,135,-1,23,
171,200,472140,23,
171,232,132070,23,
42,42,472031,23,
37,37,-1,23,
37,44,-1,23,
101,101,1110XX,23,
19,19,491011,23,
19,16,211029,23,
220,220,-1,23,
220,313,-1,23,
220,285,-1,23,
121,121,2530XX,23,
14,14,-1,23,
29,30,-1,23,
29,34,252050,23,
29,35,-1,23,
29,79,472181,23,
110,110,119151,23,
110,112,119013,23,
26,26,-1,23,
30,31,439061,23,
30,32,499021,23,
26,26,532031,23,
26,43,472061,23,
26,38,-1,23,
49,49,412031,23,
704,703,119021,23,
704,690,291141,23,
704,675,292052,23,
94,94,-1,23,
94,77,-1,23,
266,266,1191XX,23,
266,181,1191XX,23,
266,164,-1,23,
266,232,-1,23,
67,67,252030,23,
33,33,433031,23,
75,76,132011,23,
75,84,-1,23,
184,185,311131,23,
24,23,537065,23,
112,112,211029,23,
112,116,-1,23,
30,29,311131,23,
30,30,132011,23,
30,25,1191XX,23,
147,146,-1,23,
147,166,499021,23,
27,26,1191XX,23,
27,15,493023,23,
27,44,-1,23,
27,46,-1,23,
75,75,436014,23,
38,38,-1,23,
38,41,-1,23,
97,96,251000,23,
97,106,-1,23,
156,157,533052,23,
149,149,-1,23,
149,113,-1,23,
15,15,412031,23,
15,18,-1,23,
27,27,131070,23,
27,16,532010,23,
27,22,-1,23,
27,20,-1,23,
68,68,-1,23,
68,214,-1,23,
8,9,-1,23,
8,10,-1,23,
8,10,-1,23,
8,11,-1,23,
8,8,-1,23,
160,160,273043,23,
160,184,1191XX,23,
103,104,2310XX,23,
103,150,399032,23,
103,150,5350XX,23,
103,145,412021,23,
24,24,-1,23,
24,18,-1,23,
26,27,-1,23,
36,35,111021,23,
149,149,1191XX,23,
149,152,-1,23,
125,125,131082,23,
125,94,-1,23,
125,116,-1,23,
50,51,193051,23,
92,91,493021,23,
92,143,291123,23,
199,198,472061,23,
199,328,519041,23,
339,340,1110XX,23,
339,316,132011,23,
152,152,311122,23,
152,112,-1,23,
152,118,352021,23,
152,111,-1,23,
152,109,-1,23,
73,73,499071,23,
67,67,312010,23,
34,34,453031,23,
34,39,292072,23,
34,48,411011,23,
53,53,291123,23,
53,56,113051,23,
53,69,-1,23,
53,71,-1,23,
40,39,372012,23,
142,142,-1,23,
106,105,172121,23,
106,96,413021,23,
106,152,252020,23,
106,152,537062,23,
165,166,-1,23,
29,29,132052,23,
37,36,319092,23,
37,28,412031,23,
225,225,395011,23,
225,163,-1,23,
21,21,-1,23,
66,65,119141,23,
66,102,434051,23,
66,99,-1,23,
36,37,-1,23,
141,141,-1,23,
51,51,1110XX,23,
51,56,436014,23,
51,68,353031,23,
51,61,-1,23,
168,168,1191XX,23,
168,165,-1,23,
28,28,291141,23,
28,28,1191XX,23,
33,33,413091,23,
33,54,413091,23,
411,410,413021,23,
411,387,-1,23,
411,454,-1,23,
98,97,292081,23,
98,81,292081,23,
98,55,-1,23,
98,136,-1,23,
98,81,472031,23,
64,64,1191XX,23,
64,69,119013,23,
64,86,353023,23,
64,73,-1,23,
64,50,-1,23,
70,70,-1,23,
70,71,371011,23,
70,71,311122,23,
70,104,253041,23,
109,109,-1,23,
10,10,252010,23,
10,16,453031,23,
10,12,-1,23,
148,148,29112X,23,
148,151,472031,23,
148,133,-1,23,
148,132,-1,23,
28,28,291141,23,
28,53,514120,23,
28,67,-1,23,
162,161,-1,23,
162,138,-1,23,
145,145,533030,23,
145,158,-1,23,
128,128,37201X,23,
29,29,499043,23,
29,29,399011,23,
29,60,252010,23,
29,60,252010,23,
88,88,-1,23,
88,87,49904X,23,
386,387,131199,23,
386,327,172141,23,
122,121,-1,23,
122,116,-1,23,
74,74,252020,23,
74,79,299000,23,
76,76,399011,23,
76,71,119021,23,
46,46,-1,23,
132,132,472111,23,
132,142,436014,23,
88,88,411011,23,
88,86,534031,23,
88,144,-1,23,
128,128,-1,23,
128,148,1191XX,23,
41,41,-1,23,
41,48,-1,23,
16,16,-1,23,
16,22,-1,23,
16,19,-1,23,
16,14,-1,23,
16,14,-1,23,
16,28,-1,23,
23,22,472031,23,
33,32,-1,23,
33,30,-1,23,
137,137,252050,23,
137,145,-1,23,
293,293,371012,23,
293,313,119021,23,
151,151,311122,23,
253,253,-1,23,
36,37,-1,23,
36,32,-1,23,
68,68,291141,23,
68,72,131051,23,
30,30,252030,23,
30,28,211092,23,
30,49,-1,23,
30,31,-1,23,
219,219,-1,23,
219,122,291210,23,
219,107,-1,23,
219,100,-1,23,
219,105,-1,23,
287,286,517042,23,
287,180,-1,23,
92,93,411011,23,
92,87,252030,23,
532,532,272022,23,
17,17,436014,23,
17,17,517041,23,
53,54,511011,23,
53,144,291141,23,
53,264,-1,23,
53,53,119111,23,
53,33,537062,23,
53,66,513092,23,
53,37,311131,23,
42,43,1721YY,23,
42,38,439061,23,
20,20,411011,23,
20,18,-1,23,
97,97,513020,23,
97,147,319092,23,
97,116,-1,23,
97,87,-1,23,
97,127,-1,23,
175,175,-1,23,
175,186,37201X,23,
35,36,-1,23,
35,38,15124X,23,
32,32,252050,23,
319,318,172121,23,
319,297,311122,23,
166,166,-1,23,
161,161,352010,23,
169,169,1191XX,23,
169,135,291141,23,
169,133,-1,23,
169,133,-1,23,
59,59,291292,23,
59,64,1191XX,23,
291,291,359011,23,
291,181,352021,23,
31,31,-1,23,
31,24,-1,23,
116,117,472121,23,
35,35,292072,23,
35,30,119021,23,
99,99,353031,23,
99,141,454020,23,
110,110,-1,23,
135,135,-1,23,
30,30,434071,23,
30,31,-1,23,
12,11,-1,23,
12,9,291141,23,
26,26,-1,23,
26,35,131082,23,
26,41,-1,23,
26,35,-1,23,
33,33,436014,23,
33,35,533030,23,
69,68,372012,23,
69,40,291141,23,
16,15,-1,23,
16,17,-1,23,
16,36,37301X,23,
107,108,132053,23,
107,152,2310XX,23,
107,134,-1,23,
107,128,-1,23,
12,12,-1,23,
12,13,-1,23,
37,37,111021,23,
37,27,351011,23,
241,241,-1,23,
241,196,311122,23,
110,109,-1,23,
119,120,474011,23,
28,28,537062,23,
26,26,-1,23,
26,26,-1,23,
156,155,132052,23,
156,202,435061,23,
16,16,-1,23,
16,15,-1,23,
118,118,131070,23,
118,188,411011,23,
212,212,291071,23,
212,202,291210,23,
76,75,37201X,23,
54,54,2911XX,23,
196,197,371011,23,
196,207,371011,23,
196,222,37201X,23,
196,186,-1,23,
196,215,-1,23,
27,27,171012,23,
27,42,192099,23,
27,34,-1,23,
27,32,-1,23,
89,89,291131,23,
89,89,292056,23,
18,19,-1,23,
18,24,533030,23,
31,31,173023,23,
31,41,414010,23,
31,64,412010,23,
17,17,252020,23,
17,16,373013,23,
17,30,-1,23,
120,121,1191XX,23,
120,292,453031,23,
43,42,291126,23,
43,27,431011,23,
47,48,151254,23,
81,82,2310XX,23,
81,94,431011,23,
81,170,232011,23,
52,52,-1,23,
52,49,5170XX,23,
26,26,435052,23,
26,28,399032,23,
26,64,-1,23,
26,75,-1,23,
26,75,-1,23,
26,53,-1,23,
122,122,435071,23,
122,176,436013,23,
51,51,-1,23,
28,27,-1,23,
81,81,-1,23,
65,64,433031,23,
65,80,434061,23,
24,24,-1,23,
24,26,-1,23,
204,204,-1,23,
39,38,-1,23,
39,55,311122,23,
138,137,211011,23,
138,128,5120XX,23,
151,151,112021,23,
151,211,352010,23,
151,213,411011,23,
231,232,419020,23,
231,193,359011,23,
231,237,-1,23,
73,73,119021,23,
73,53,-1,23,
25,25,436014,23,
25,23,411011,23,
28,28,436014,23,
25,25,518021,23,
25,27,433031,23,
54,54,472031,23,
55,55,414010,23,
55,41,2911XX,23,
85,85,-1,23,
92,92,2530XX,23,
92,99,472031,23,
53,53,-1,23,
53,51,-1,23,
172,171,-1,23,
172,164,472040,23,
172,596,-1,23,
652,652,435071,23,
93,94,-1,23,
221,221,412031,23,
28,28,132052,23,
28,37,252020,23,
28,30,-1,23,
28,47,-1,23,
28,31,-1,23,
28,22,-1,23,
28,20,412010,23,
87,87,311122,23,
87,56,553010,23,
87,85,434051,23,
200,200,131082,23,
200,231,533030,23,
141,142,353031,23,
97,97,5191XX,23,
97,93,433021,23,
103,103,-1,23,
103,109,-1,23,
103,63,-1,23,
207,207,132011,23,
207,152,-1,23,
207,176,-1,23,
59,59,533030,23,
59,47,411011,23,
59,79,-1,23,
59,78,-1,23,
59,79,-1,23,
114,114,-1,23,
94,94,411011,23,
94,76,352021,23,
165,165,-1,23,
114,114,434051,23,
114,145,431011,23,
114,80,-1,23,
202,202,119111,23,
202,169,4990XX,23,
202,167,-1,23,
202,142,-1,23,
43,43,-1,23,
43,26,373011,23,
88,87,5120XX,23,
105,105,49904X,23,
161,161,-1,23,
38,37,311122,23,
128,128,-1,23,
31,32,252030,23,
35,34,514120,23,
35,25,-1,23,
35,28,-1,23,
35,40,-1,23,
31,31,311131,23,
31,27,475020,23,
492,492,-1,23,
122,122,-1,23,
273,272,4330XX,23,
273,259,533030,23,
273,127,-1,23,
36,36,-1,23,
36,27,5191XX,23,
36,48,-1,23,
13,14,292042,23,
13,16,132052,23,
69,68,1110XX,23,
120,120,399011,23,
120,98,511011,23,
120,80,-1,23,
120,81,-1,23,
162,162,339030,23,
128,128,2530XX,23,
128,138,291141,23,
22,23,-1,23,
115,114,-1,23,
115,125,-1,23,
29,29,435053,23,
29,23,-1,23,
29,19,434171,23,
104,104,399011,23,
104,81,373011,23,
104,141,-1,23,
104,134,-1,23,
104,70,434171,23,
106,106,273041,23,
19,19,-1,23,
19,18,-1,23,
94,94,435111,23,
94,126,537065,23,
15,14,211029,23,
15,20,472111,23,
15,8,-1,23,
15,8,-1,23,
15,12,-1,23,
15,12,-1,23,
31,31,339030,23,
31,22,-1,23,
160,160,-1,23,
160,158,-1,23,
71,71,353011,23,
198,198,113031,23,
198,101,373011,23,
90,90,119021,23,
90,93,411011,23,
36,36,-1,23,
36,32,-1,23,
35,35,49904X,23,
121,121,119030,23,
121,123,211023,23,
129,129,514120,23,
129,120,-1,23,
32,33,113031,23,
32,71,434051,23,
32,28,-1,23,
32,38,-1,23,
91,91,353031,23,
91,190,-1,23,
34,33,-1,23,
34,30,-1,23,
46,46,353031,23,
46,58,-1,23,
46,59,-1,23,
26,26,-1,23,
26,20,-1,23,
57,58,131151,23,
57,49,252030,23,
29,29,533030,23,
48,48,454020,23,
48,40,514120,23,
124,124,232011,23,
124,109,252020,23,
124,83,359011,23,
106,106,-1,23,
193,193,274030,23,
55,55,112022,23,
55,77,411011,23,
127,127,537062,23,
127,94,2530XX,23,
127,90,1940YY,23,
127,63,439021,23,
127,64,311122,23,
127,64,412010,23,
49,49,292031,23,
49,47,353023,23,
49,21,-1,23,
49,21,-1,23,
49,22,-1,23,
49,50,319011,23,
49,61,412010,23,
160,160,-1,23,
160,129,-1,23,
33,32,-1,23,
33,22,-1,23,
26,26,-1,23,
56,55,252020,23,
56,57,271010,23,
120,119,311122,23,
92,91,431011,23,
92,92,131041,23,
92,156,433071,23,
122,122,533030,23,
122,68,319092,23,
122,99,-1,23,
48,48,514041,23,
100,100,537065,23,
72,72,412031,23,
72,51,119111,23,
48,48,-1,23,
48,33,351012,23,
48,74,-1,23,
48,72,-1,23,
62,62,131023,23,
62,72,1110XX,23,
41,41,-1,23,
41,59,-1,23,
73,74,472080,23,
73,88,399011,23,
105,106,373011,23,
113,113,311131,23,
113,91,399041,23,
113,83,-1,23,
84,84,-1,23,
84,93,-1,23,
113,113,353031,23,
113,120,412010,23,
113,225,-1,23,
113,168,-1,23,
54,54,119021,23,
54,55,-1,23,
54,39,-1,23,
347,348,1191XX,23,
85,85,492020,23,
24,24,454020,23,
24,19,435071,23,
24,62,-1,23,
131,131,414010,23,
131,85,412031,23,
201,201,472061,23,
67,67,533030,23,
33,32,254010,23,
33,28,212011,23,
31,31,-1,23,
31,52,-1,23,
158,159,-1,23,
158,245,516011,23,
158,323,-1,23,
129,128,-1,23,
431,431,-1,23,
431,424,-1,23,
38,38,493023,23,
38,32,-1,23,
152,153,292034,23,
152,161,113031,23,
138,138,132011,23,
194,194,291210,23,
194,185,339030,23,
88,88,434051,23,
88,113,472140,23,
88,86,-1,23,
28,28,431011,23,
28,29,511011,23,
28,121,-1,23,
28,62,-1,23,
111,111,-1,23,
111,114,519111,23,
467,467,-1,23,
467,278,-1,23,
467,316,-1,23,
102,102,435032,23,
102,117,-1,23,
31,31,436014,23,
45,45,-1,23,
28,28,292061,23,
226,227,-1,23,
133,133,271023,23,
107,108,352021,23,
107,103,-1,23,
107,103,-1,23,
164,164,-1,23,
55,55,291123,23,
102,103,434071,23,
102,109,-1,23,
44,44,353011,23,
163,163,-1,23,
163,163,-1,23,
73,73,211029,23,
73,63,472130,23,
73,108,-1,23,
73,39,-1,23,
73,91,-1,23,
21,21,472070,23,
21,24,252030,23,
21,28,-1,23,
95,95,131041,23,
19,20,474051,23,
19,30,412031,23,
119,119,-1,23,
28,28,292042,23,
28,39,292042,23,
34,34,472061,23,
34,30,-1,23,
34,39,-1,23,
38,38,-1,23,
82,82,231012,23,
34,34,-1,23,
34,34,-1,23,
139,138,131022,23,
201,201,251000,23,
201,154,-1,23,
64,63,533030,23,
64,77,435053,23,
25,25,-1,23,
129,128,-1,23,
298,298,-1,23,
78,78,252020,23,
84,84,-1,23,
84,65,-1,23,
41,41,-1,23,
41,25,453031,23,
41,28,453031,23,
132,132,311122,23,
107,107,2590XX,23,
107,91,311122,23,
122,122,-1,23,
122,121,-1,23,
529,529,212099,23,
529,454,533030,23,
529,525,-1,23,
110,109,493023,23,
110,114,271010,23,
110,52,537062,23,
110,136,-1,23,
110,114,-1,23,
53,53,291141,23,
53,42,412031,23,
53,42,-1,23,
53,40,-1,23,
112,113,5191XX,23,
112,168,433071,23,
112,171,-1,23,
122,123,-1,23,
91,92,37201X,23,
91,75,37201X,23,
91,126,-1,23,
91,118,-1,23,
33,32,411011,23,
33,46,412031,23,
33,41,352021,23,
153,153,-1,23,
153,154,431011,23,
153,103,439061,23,
153,142,399011,23,
39,39,499051,23,
55,55,412010,23,
55,57,37201X,23,
55,40,-1,23,
55,55,411012,23,
55,45,252010,23,
55,46,-1,23,
55,64,-1,23,
161,160,433071,23,
161,118,472031,23,
161,107,-1,23,
81,81,453031,23,
81,89,-1,23,
22,22,-1,23,
22,16,-1,23,
67,67,1191XX,23,
222,222,173023,23,
222,199,434051,23,
41,41,319011,23,
111,111,131111,23,
108,108,-1,23,
108,90,352010,23,
35,34,-1,23,
173,173,1191XX,23,
173,203,436014,23,
201,202,1191XX,23,
201,217,-1,23,
45,45,-1,23,
131,131,411011,23,
131,118,499021,23,
131,155,411011,23,
157,157,434111,23,
157,90,252020,23,
141,141,-1,23,
141,133,119021,23,
20,20,-1,23,
35,35,132051,23,
35,37,471011,23,
35,53,-1,23,
35,54,-1,23,
40,41,119013,23,
40,36,453031,23,
40,44,-1,23,
40,44,-1,23,
40,38,-1,23,
40,24,-1,23,
17,17,-1,23,
17,18,172051,23,
132,132,435031,23,
132,173,37201X,23,
54,54,-1,23,
54,59,-1,23,
57,56,333050,23,
57,64,131041,23,
23,23,439061,23,
23,37,999920,23,
23,34,-1,23,
97,97,537062,23,
97,97,319011,23,
97,144,413091,23,
13,13,472152,23,
13,27,311122,23,
13,39,-1,23,
13,33,-1,23,
58,58,499094,23,
58,54,499094,23,
58,49,252050,23,
58,73,-1,23,
58,89,-1,23,
30,30,251000,23,
30,32,273043,23,
30,14,3930XX,23,
30,27,412010,23,
230,231,412031,23,
207,207,472031,23,
207,190,1191XX,23,
137,137,37201X,23,
137,172,519061,23,
137,95,-1,23,
35,35,271024,23,
35,45,171011,23,
35,42,-1,23,
20,20,-1,23,
20,21,518021,23,
55,55,151299,23,
55,74,254022,23,
55,65,499021,23,
102,102,-1,23,
102,109,414010,23,
53,53,252020,23,
24,23,151211,23,
24,22,131051,23,
24,28,412010,23,
152,152,414010,23,
152,140,252020,23,
152,190,359021,23,
152,157,-1,23,
152,158,-1,23,
140,140,-1,23,
101,100,411011,23,
87,87,131151,23,
87,88,119141,23,
46,46,-1,23,
46,40,454020,23,
46,48,412010,23,
46,64,-1,23,
46,64,-1,23,
46,64,-1,23,
46,45,-1,23,
46,31,412010,23,
27,27,434051,23,
29,29,-1,23,
29,25,-1,23,
46,46,411011,23,
22,23,537051,23,
22,22,411011,23,
22,44,373011,23,
22,50,-1,23,
22,59,-1,23,
15,15,37201X,23,
15,20,373011,23,
25,25,516050,23,
25,32,311131,23,
109,109,29112X,23,
92,93,433031,23,
207,207,-1,23,
207,108,-1,23,
36,36,252030,23,
36,26,119141,23,
36,33,-1,23,
36,34,-1,23,
100,100,-1,23,
100,58,-1,23,
102,102,-1,23,
211,211,194021,23,
211,197,517041,23,
101,101,412031,23,
101,92,-1,23,
88,87,1191XX,23,
88,85,2530XX,23,
96,97,-1,23,
51,51,-1,23,
93,93,399011,23,
93,96,212011,23,
77,77,472111,23,
77,73,-1,23,
56,56,119111,23,
56,87,-1,23,
56,87,-1,23,
196,197,112021,23,
196,116,132011,23,
107,107,132011,23,
107,163,431011,23,
107,142,-1,23,
107,99,-1,23,
94,95,132053,23,
94,72,352010,23,
43,44,37201X,23,
43,35,433021,23,
48,47,119141,23,
48,47,5191XX,23,
79,79,433021,23,
79,67,-1,23,
461,461,453031,23,
461,412,-1,23,
659,659,-1,23,
20,20,352021,23,
20,17,311122,23,
20,34,533052,23,
43,44,-1,23,
43,34,-1,23,
94,94,533030,23,
94,89,439061,23,
28,27,37201X,23,
28,17,472031,23,
28,14,-1,23,
28,12,-1,23,
144,145,399011,23,
144,78,-1,23,
111,110,434171,23,
128,128,436014,23,
128,143,411012,23,
128,177,152031,23,
128,180,434051,23,
94,94,399031,23,
94,130,411012,23,
94,70,353023,23,
37,37,113111,23,
37,42,-1,23,
118,118,472031,23,
118,72,113031,23,
118,211,434051,23,
132,133,232011,23,
132,124,372012,23,
134,135,291210,23,
134,114,131081,23,
37,37,471011,23,
37,35,119013,23,
37,40,-1,23,
77,77,-1,23,
137,138,-1,23,
14,14,518031,23,
14,21,211012,23,
14,17,353031,23,
54,55,472181,23,
54,50,434171,23,
39,39,515112,23,
39,55,-1,23,
39,34,-1,23,
39,48,-1,23,
23,22,-1,23,
23,21,-1,23,
62,63,259040,23,
62,42,37201X,23,
30,30,-1,23,
30,62,472181,23,
30,60,537062,23,
30,30,-1,23,
83,83,436014,23,
83,95,472152,23,
83,82,473010,23,
83,91,473010,23,
29,28,252020,23,
29,25,211019,23,
82,83,-1,23,
130,130,252030,23,
130,92,119030,23,
130,100,353031,23,
130,116,-1,23,
130,81,-1,23,
26,25,537081,23,
26,16,399011,23,
26,19,-1,23,
585,585,1721YY,23,
141,141,414010,23,
141,124,-1,23,
264,263,291127,23,
264,269,119030,23,
20,20,533099,23,
25,25,-1,23,
30,30,119030,23,
30,47,291141,23,
30,65,472061,23,
30,106,436014,23,
178,178,-1,23,
26,26,-1,23,
110,111,112022,23,
110,143,431011,23,
47,47,434061,23,
47,29,533030,23,
47,140,31909X,23,
47,35,31909X,23,
47,47,3930XX,23,
47,60,37201X,23,
88,88,1191XX,23,
88,90,-1,23,
42,42,-1,23,
86,85,49209X,23,
86,89,119030,23,
86,135,-1,23,
218,217,-1,23,
218,161,493023,23,
57,56,172141,23,
57,63,119151,23,
191,190,332011,23,
191,192,119141,23,
191,115,292032,23,
160,160,252020,23,
160,100,-1,23,
60,60,333021,23,
60,87,291141,23,
60,64,-1,23,
60,62,-1,23,
59,59,-1,23,
59,43,292010,23,
138,138,436014,23,
138,126,-1,23,
138,217,37201X,23,
30,30,-1,23,
155,155,274021,23,
17,17,472070,23,
17,11,132011,23,
17,12,-1,23,
17,21,-1,23,
17,11,-1,23,
29,28,291141,23,
29,36,533030,23,
42,42,353023,23,
156,155,434141,23,
156,160,412010,23,
156,154,433071,23,
156,270,392021,23,
156,226,373011,23,
156,194,399032,23,
195,196,292052,23,
71,70,292034,23,
71,119,352010,23,
58,58,339030,23,
58,61,-1,23,
108,108,-1,23,
128,129,433031,23,
75,76,292042,23,
75,101,533030,23,
75,72,-1,23,
75,86,-1,23,
173,173,2310XX,23,
173,204,411012,23,
173,226,-1,23,
173,236,-1,23,
80,81,27102X,23,
80,100,419099,23,
183,183,119013,23,
183,179,-1,23,
183,153,-1,23,
183,142,-1,23,
122,122,211023,23,
122,133,19303X,23,
118,117,-1,23,
38,38,472031,23,
38,31,259040,23,
417,416,131199,23,
417,371,412031,23,
417,408,434081,23,
57,58,472152,23,
35,35,499051,23,
35,24,291122,23,
35,33,-1,23,
52,51,471011,23,
52,44,291141,23,
68,68,435052,23,
68,56,435052,23,
623,623,453031,23,
623,560,-1,23,
623,248,-1,23,
623,414,-1,23,
623,424,-1,23,
35,35,1110XX,23,
35,19,493023,23,
35,24,-1,23,
101,101,395012,23,
101,173,-1,23,
117,117,292061,23,
23,22,-1,23,
23,47,-1,23,
133,134,-1,23,
91,91,251000,23,
91,85,291240,23,
91,90,-1,23,
404,404,352021,23,
404,180,-1,23,
129,129,151299,23,
27,26,-1,23,
30,30,2310XX,23,
30,32,132011,23,
97,97,453031,23,
97,100,453031,23,
65,65,259040,23,
65,67,119151,23,
65,95,-1,23,
65,76,-1,23,
176,176,-1,23,
176,78,-1,23,
149,148,333012,23,
149,139,-1,23,
54,54,533030,23,
54,54,433021,23,
54,60,499021,23,
54,66,-1,23,
54,63,-1,23,
54,43,-1,23,
54,66,-1,23,
41,41,413021,23,
41,35,291292,23,
127,128,434171,23,
31,31,-1,23,
31,45,333050,23,
168,168,271010,23,
168,186,353031,23,
168,159,-1,23,
168,120,-1,23,
168,119,-1,23,
168,166,-1,23,
178,178,311122,23,
178,174,533052,23,
34,35,353031,23,
71,71,-1,23,
34,34,-1,23,
34,28,-1,23,
66,66,119030,23,
117,116,27102X,23,
117,123,-1,23,
50,49,-1,23,
50,80,533030,23,
50,102,-1,23,
50,36,-1,23,
80,79,-1,23,
33,34,211029,23,
33,56,2530XX,23,
32,31,211014,23,
32,58,472111,23,
32,42,-1,23,
32,42,-1,23,
18,17,-1,23,
88,89,119030,23,
88,80,1110XX,23,
37,37,-1,23,
37,28,-1,23,
29,29,119021,23,
38,38,-1,23,
38,75,533030,23,
38,53,-1,23,
83,84,-1,23,
83,69,412010,23,
83,66,516011,23,
14,14,291141,23,
14,14,5371XX,23,
175,175,413011,23,
175,162,419020,23,
175,305,412010,23,
175,220,412031,23,
125,125,434051,23,
73,73,434051,23,
73,63,412031,23,
67,66,519061,23,
67,94,537065,23,
67,75,-1,23,
67,224,-1,23,
36,35,533030,23,
36,35,-1,23,
21,21,-1,23,
21,16,-1,23,
328,328,211029,23,
328,298,-1,23,
328,281,-1,23,
328,381,439021,23,
19,19,499071,23,
19,22,119141,23,
52,52,435071,23,
52,52,412031,23,
23,23,319092,23,
23,23,533030,23,
76,76,-1,23,
139,140,-1,23,
68,69,252020,23,
68,56,-1,23,
33,34,4520XX,23,
33,30,311122,23,
33,16,-1,23,
11,11,-1,23,
181,181,151230,23,
181,159,-1,23,
20,20,433071,23,
20,18,-1,23,
20,36,37201X,23,
20,18,-1,23,
43,44,113031,23,
12,12,-1,23,
171,170,252020,23,
171,218,113031,23,
171,94,319091,23,
88,88,-1,23,
88,79,-1,23,
46,47,211022,23,
46,35,533030,23,
46,35,412021,23,
46,60,-1,23,
657,657,-1,23,
97,96,537062,23,
97,94,292072,23,
96,96,333050,23,
96,91,-1,23,
96,197,252010,23,
96,162,999920,23,
96,79,252010,23,
25,25,434051,23,
25,18,513020,23,
25,26,-1,23,
159,159,2911XX,23,
99,99,151230,23,
99,189,119141,23,
99,88,454011,23,
99,96,-1,23,
123,123,3940XX,23,
123,119,431011,23,
123,180,519020,23,
123,158,453031,23,
123,193,-1,23,
11,10,-1,23,
82,82,439021,23,
82,81,472031,23,
127,127,1191XX,23,
127,92,131082,23,
151,151,5191XX,23,
91,91,1191XX,23,
91,126,252030,23,
566,567,-1,23,
170,169,353023,23,
170,202,999920,23,
173,172,27102X,23,
22,23,-1,23,
22,27,-1,23,
46,46,-1,23,
46,49,537065,23,
46,42,-1,23,
46,42,533030,23,
46,81,412010,23,
46,45,537065,23,
46,61,-1,23,
46,54,-1,23,
47,47,353031,23,
47,33,499060,23,
47,102,-1,23,
504,504,113031,23,
35,35,132011,23,
115,115,-1,23,
34,34,-1,23,
34,30,-1,23,
180,180,399032,23,
180,182,353031,23,
112,112,-1,23,
66,65,119141,23,
66,72,-1,23,
108,108,132011,23,
108,82,-1,23,
194,194,5191XX,23,
194,211,399011,23,
194,212,533030,23,
194,172,399011,23,
194,434,399011,23,
91,91,-1,23,
91,126,-1,23,
26,27,113031,23,
26,31,119141,23,
37,37,433031,23,
37,32,537061,23,
332,331,-1,23,
186,186,411011,23,
186,166,271023,23,
186,363,492011,23,
186,228,3930XX,23,
37,37,373011,23,
72,72,319092,23,
72,63,533030,23,
72,39,-1,23,
84,84,493031,23,
84,117,399099,23,
57,57,291141,23,
168,168,453031,23,
168,185,359021,23,
168,176,-1,23,
168,148,-1,23,
240,240,439061,23,
222,221,131151,23,
222,205,537062,23,
148,148,435052,23,
148,199,231012,23,
47,47,2310XX,23,
138,138,-1,23,
138,130,413021,23,
130,130,172121,23,
130,138,291141,23,
27,27,-1,23,
27,29,151211,23,
21,20,433031,23,
21,26,533030,23,
91,92,5170XX,23,
88,88,319092,23,
88,104,472031,23,
35,35,472061,23,
35,31,-1,23,
41,41,272022,23,
71,71,472061,23,
71,127,-1,23,
71,215,173023,23,
54,54,292010,23,
54,75,-1,23,
46,47,412010,23,
46,40,373011,23,
46,24,-1,23,
139,139,252020,23,
139,133,172070,23,
811,811,311131,23,
811,664,472031,23,
811,287,373011,23,
32,32,433031,23,
32,38,119013,23,
60,60,352010,23,
89,89,2590XX,23,
202,202,471011,23,
202,212,412031,23,
202,154,-1,23,
76,76,-1,23,
76,109,472031,23,
76,113,537062,23,
76,68,359021,23,
208,207,-1,23,
143,144,151230,23,
143,149,412031,23,
116,117,533030,23,
116,107,113031,23,
116,104,519061,23,
116,106,-1,23,
116,146,515112,23,
29,29,-1,23,
29,25,-1,23,
76,75,399011,23,
76,71,119141,23,
76,108,-1,23,
76,108,-1,23,
48,48,-1,23,
48,46,-1,23,
48,81,-1,23,
48,79,-1,23,
47,47,472152,23,
104,104,371011,23,
104,82,533030,23,
109,108,131041,23,
109,91,311131,23,
32,32,-1,23,
133,133,433031,23,
194,194,-1,23,
194,158,-1,23,
194,191,537081,23,
74,74,251000,23,
100,99,251000,23,
100,104,273041,23,
143,142,434081,23,
117,117,433021,23,
117,113,519061,23,
84,84,412031,23,
84,76,292034,23,
84,130,412010,23,
84,105,352010,23,
34,34,151252,23,
26,27,-1,23,
26,25,-1,23,
188,188,-1,23,
